tradeDate,000001,000002,000063,000066,000069,000100,000157,000166,000333,000338,000425,000538,000568,000596,000625,000627,000651,000656,000661,000671,000703,000708,000723,000725,000728,000768,000776,000783,000786,000858,000860,000876,000895,000938,000961,000963,000977,001979,002001,002007,002008,002024,002027,002032,002044,002049,002050,002120,002129,002142,002146,002153,002157,002179,002202,002230,002236,002241,002252,002271,002304,002311,002352,002371,002384,002410,002414,002415,002422,002456,002460,002463,002475,002493,002508,002555,002558,002594,002600,002601,002602,002607,002624,002673,002714,002736,002739,002773,002812,002821,002841,002916,002938,002939,002945,002958,003816,300003,300014,300015,300033,300059,300122,300124,300136,300142,300144,300347,300408,300413,300433,300498,300529,300601,300628,300676,600000,600004,600009,600010,600011,600015,600016,600018,600019,600025,600027,600028,600029,600030,600031,600036,600048,600050,600061,600066,600068,600085,600104,600109,600111,600115,600118,600150,600161,600176,600177,600183,600196,600208,600233,600271,600276,600297,600299,600309,600332,600340,600346,600352,600362,600369,600383,600390,600406,600436,600438,600482,600487,600489,600498,600519,600522,600547,600570,600584,600585,600588,600600,600606,600637,600655,600660,600690,600703,600705,600741,600745,600760,600763,600795,600809,600837,600845,600848,600872,600886,600887,600893,600900,600918,600919,600926,600958,600989,600998,600999,601006,601009,601012,601021,601066,601077,601088,601100,601108,601111,601117,601138,601155,601162,601166,601169,601186,601198,601211,601216,601225,601229,601231,601236,601238,601288,601318,601319,601328,601336,601360,601377,601390,601398,601555,601577,601600,601601,601607,601618,601628,601633,601658,601668,601669,601688,601696,601698,601727,601766,601788,601800,601808,601816,601818,601838,601857,601872,601877,601878,601881,601888,601899,601901,601916,601919,601933,601939,601985,601988,601989,601990,601998,603019,603087,603156,603160,603195,603259,603288,603369,603392,603501,603658,603799,603833,603899,603986,603993,688008,688009,688012,688036
2020-10-13,0.3,0.8,0.2,0.7,0.5,0.7,0.5,0.9,0.1,0.4,0.5,0.5,0.5,0.8,0.1,0.5,0.4,0.3,0.1,0.4,0.3,0.7,0.3,0.8,0.9,0.5,0.8,1.0,0.1,0.6,0.2,0.2,0.9,0.4,0.6,0.6,0.3,0.375,0.7,0.9,0.5,0.7,0.1,0.8,0.6,0.2,0.8,0.1,0.2,0.2,0.6,0.3,0.1,0.5,0.3,0.3,0.2,0.9,0.5,0.2,0.2,0.1,0.2,0.4,0.7,0.6,0.8,0.5,0.4,0.8,0.3,0.4,0.9,0.5,0.2,0.8,0.6,0.8,0.9,0.2,0.5,0.2,0.7,1.0,0.1,1.0,0.5,0.7,0.6,0.2,0.5,0.3,0.1,1.0,0.8,0.5,0.7,0.5,0.6,0.7,1.0,0.5,0.7,0.8,0.2,0.4,0.9,0.2,1.0,0.8,0.9,0.3,0.6,0.8,0.1,0.6,0.7,0.7,0.5,0.55,0.7,0.6,0.7,0.5,0.8,0.4,0.8,0.8,0.4,0.9,0.5,0.2,0.7,0.7,0.9,0.5,0.9,0.5,0.2,,0.5,0.7,0.5,0.6,0.6,0.2,0.5,0.6,0.3,0.7,0.1,0.6,0.9,0.3,0.4,0.3,0.3,0.6,0.2,0.2,0.4,0.9,0.9,0.7,0.7,0.7,0.4,0.8,0.5,0.7,0.4,0.8,0.5,0.625,0.3,0.5,0.5,0.5,0.2,0.5,0.7,0.8,0.9,0.3,0.8,0.6,0.3,1.0,0.4,0.5,0.45,0.2,0.5,0.5,0.3,0.6,0.2,0.9,0.6,0.4,1.0,0.6,0.2,0.8,0.4,0.3,0.9,0.7,0.4,0.7,0.1,0.9,0.9,0.5,0.4,0.8,0.5,0.8,0.8,0.6,0.9,0.5,0.7,0.5,0.8,1.0,0.2,0.2,0.2,1.0,0.7,0.1,0.9,0.4,0.8,0.6,0.8,0.6,0.8,0.8,1.0,1.0,0.6,0.6,0.9,0.5,0.5,0.5,0.1,0.3,0.8,0.7,0.7,1.0,0.6,0.3,0.8,1.0,0.7,0.7,0.6,0.2,0.5,0.9,0.7,0.7,1.0,0.8,0.5,0.45,0.9,0.8,0.6,0.6,1.0,0.6,0.8,0.7,1.0,0.6,0.6,0.1,0.7,0.4,0.1,0.6,0.7,0.3,0.6,0.4,0.3,0.5,0.1,0.5,0.6,0.4,0.6,0.8,0.9,0.4
2020-10-14,0.8,0.5,0.8,0.9,0.9,0.9,0.3,0.9,0.9,0.3,0.6,0.8,0.9,0.7,0.8,1.0,0.1,0.4,1.0,0.4,0.3,0.9,0.7,0.9,,0.8,0.5,0.9,0.3,0.8,0.9,0.9,1.0,0.9,0.7,0.7,0.8,1.0,0.6,1.0,0.9,0.9,0.2,0.8,0.8,1.0,0.5,0.2,0.8,0.5,0.6,0.9,1.0,0.5,0.1,0.7,1.0,1.0,0.4,0.3,0.3,1.0,0.4,1.0,0.9,0.4,0.6,0.9,0.6,0.9,0.9,0.9,1.0,0.1,0.5,0.9,0.8,0.7,0.9,0.7,1.0,0.1,0.9,0.7,0.9,0.7,0.8,1.0,0.6,0.9,0.6,1.0,0.9,0.6,0.1,0.8,0.8,0.9,0.9,0.9,1.0,0.8,0.5,0.9,0.7,0.5,0.8,0.7,1.0,0.4,0.9,1.0,0.7,0.9,0.9,0.5,0.3,0.4,0.3,1.0,1.0,0.7,0.6,0.8,0.8,0.6,0.6,0.9,0.8,1.0,0.8,0.2,0.5,0.35,0.9,1.0,,0.8,0.8,1.0,0.9,0.9,0.5,0.8,0.8,0.6,0.5,0.9,0.5,0.5,0.8,0.7,0.9,0.7,0.9,0.5,1.0,1.0,0.5,0.4,0.8,0.8,0.9,0.9,0.4,0.7,0.7,0.8,0.3,0.9,0.9,0.7,0.2,1.0,1.0,0.9,0.9,0.8,1.0,0.9,0.8,0.8,0.5,0.7,0.9,0.8,0.7,0.8,0.3,0.8,0.9,0.3,0.8,1.0,0.9,0.9,0.7,0.3,0.9,0.8,0.9,0.5,0.3,0.7,0.3,0.6,0.9,0.4,0.2,0.9,0.9,1.0,0.9,0.8,0.6,1.0,0.9,0.8,0.9,0.8,1.0,0.7,0.4,0.9,0.4,0.6,0.9,0.9,0.8,1.0,0.8,0.8,0.45,0.6,0.9,0.75,0.7,0.8,0.6,0.75,0.4,0.8,0.4,0.9,0.8,0.8,0.7,0.6,1.0,0.6,0.5,0.3,0.7,0.9,0.9,0.4,0.9,0.5,0.9,0.8,0.7,0.4,0.2,1.0,0.8,0.4,0.7,0.7,0.9,0.8,0.8,0.85,0.5,0.4,0.5,0.2,0.65,0.9,0.9,0.5,0.8,0.6,0.1,0.9,0.2,0.8,0.9,0.8,0.8,0.9,0.4,0.4,0.6,0.3,0.7,0.9,0.6,0.9,0.9,0.6
2020-10-15,0.2,0.4,0.8,0.8,0.45,0.6,0.9,0.5,0.3,0.9,0.6,0.8,0.5,0.7,0.7,0.4,0.4,0.4,0.7,0.2,0.7,0.2,0.3,0.7,,0.8,0.5,0.6,0.1,0.8,1.0,0.6,0.9,0.8,0.4,1.0,0.7,0.3333333333333333,0.9,0.8,0.2,0.1,0.9,0.2,0.8,0.8,0.9,0.9,0.5,0.2,0.4,0.8,0.7,0.5,0.2,1.0,0.8,0.5,0.2,1.0,0.8,0.8,1.0,0.8,0.8,0.9,0.9,0.5,0.9,0.3,0.6,0.5,0.6,0.7,0.5,0.4,0.8,0.7,0.7,0.4,1.0,0.5,0.3,0.2,0.8,0.6,0.7,0.7,0.9,0.6,0.7,0.4,0.8,0.5,0.8,0.3,0.7,0.5,0.6,0.9,0.7,0.7,0.8,0.6,0.8,0.9,0.4,0.8,0.8,0.6,0.3,0.6,0.9,0.6,1.0,1.0,0.2,1.0,1.0,0.3,0.5,0.2,0.3,0.6,0.6,0.5,0.4,0.55,0.9,0.6,0.7,0.2,0.4,0.8,0.5,0.4,,0.7,0.6,1.0,0.5,0.65,0.3,0.8,0.7,0.9,0.3,0.4,0.6,0.8,0.8,0.9,0.5,0.5,0.6,0.7,0.5,0.3,0.9,0.1,0.3,0.5,0.4,0.5,0.8,0.9,1.0,0.7,0.4,0.6,0.7,0.6,0.7,0.5,0.9,0.8,0.3,0.4,0.2,0.4,0.8,0.3,0.8,0.7,0.8,0.5,0.4,0.4,0.9,1.0,0.3,0.6,0.6,0.7,0.6,0.9,0.1,0.9,0.8,0.6,0.5,0.4,0.1,0.4,0.8,0.8,0.6,0.8,0.2,0.8,0.5,0.4,0.3,0.5,0.8,0.6,0.6,0.6,0.6,0.6,0.5,0.2,0.3,0.3,0.7,0.5,0.9,0.6,0.2,0.7,0.5,0.5,0.3,0.6,0.3,0.2,0.4,0.5,0.6,0.6,0.4,0.5,0.3,0.35,0.4,0.6,0.8,0.2,0.8,0.4,0.5,0.7,0.4,0.5,0.6,0.9,0.8,0.3,0.5,0.5,0.8,0.7,0.2,0.5,0.8,0.8,0.7,0.5,0.9,0.4,0.6,0.35,0.8,0.8,0.2,0.9,0.35,0.8,0.9,0.2,0.7,0.7,1.0,0.6,0.7,0.7,0.8,0.3,0.7,0.7,0.8,0.7,0.7,0.6,0.3,0.4,0.6,0.4,0.5,0.6
2020-10-16,0.3,0.3,0.7,0.8,0.6,1.0,0.2,0.5,1.0,0.5,0.5,0.4,1.0,1.0,0.9,0.6,0.9,0.1,0.9,0.4,0.6,0.5,0.7,0.5,,1.0,0.4,0.5,0.5,0.9,1.0,0.4,0.6,0.7,0.4,0.3,0.8,0.4,0.7,0.4,1.0,0.8,0.6,0.8,0.9,0.9,1.0,0.8,1.0,0.5,0.3,0.9,0.6,0.8,1.0,0.8,0.7,0.8,0.6,0.7,0.5,0.6,0.9,0.5,0.7,1.0,1.0,1.0,0.6,0.6,1.0,0.8,0.9,1.0,0.9,0.4,0.7,1.0,0.8,0.9,0.3,0.2,0.8,0.6,0.6,0.5,1.0,0.9,1.0,0.6,0.9,0.9,0.8,0.6,0.3,0.4,0.5,0.9,0.4,0.8,0.6,0.5,0.3,1.0,0.6,0.5,0.4,0.6,0.6,1.0,0.9,0.5,0.6,0.9,0.9,0.5,0.2,0.5,0.6,0.65,0.3,0.4,0.2,0.3,0.1,0.5,0.1,0.4,0.5,0.4,0.9,0.3,0.4,0.3,0.6,0.9,,0.2,0.4,0.3333333333333333,0.8,0.5,0.9,0.7,0.6,0.6,0.5,0.8,0.3,0.3,0.7,0.7,0.7,0.7,0.7,0.6,0.1,0.3,0.8,1.0,0.4,0.5,0.3,0.5,1.0,0.7,0.9,0.6,0.3,0.9,0.7,1.0,0.5,0.5,0.7,0.4,0.9,1.0,0.8,0.3,0.7,0.7,1.0,1.0,0.3,0.4,1.0,1.0,1.0,0.7,0.3,1.0,0.6,0.2,0.8,0.4,0.5,0.9,1.0,0.7,0.5,0.2,0.4,0.5,0.9,0.2,0.5,0.4,0.2,0.8,0.3,0.4,0.2,0.1,0.5,0.5,0.2,0.5,0.6,0.2,0.5,0.1,0.2,0.35,0.5,0.4,0.4,0.3,0.3,0.8,0.4,0.8,0.4,0.3,0.4,0.2,0.2,0.4,0.4,0.3,0.1,0.5,0.1,0.3,0.3,0.1,0.3,0.2,0.7,0.1,0.65,0.4,0.5,0.2,0.7,0.7,0.3,0.5,0.6,0.4,0.8,0.3,0.1,0.55,0.4,0.2,0.4,0.6,0.5,0.5,0.5,0.3,0.6,0.5,0.1,0.5,0.25,0.45,0.8,0.2,0.6,0.4,1.0,0.6,0.6,0.9,1.0,1.0,0.5,0.7,0.9,1.0,0.4,0.5,0.9,0.4,0.4,0.4,0.7,0.7
2020-10-19,0.5,0.7,0.6,0.4,0.5,0.9,1.0,0.7,0.7,1.0,0.4,1.0,0.6,0.6,0.3,0.9,0.9,1.0,0.9,0.3,0.3,0.7,0.8,0.6,,0.8,1.0,0.7,0.8,0.8,0.3,0.8,1.0,0.9,0.4,0.7,0.5,0.9,0.9,1.0,0.8,0.9,0.9,0.7,0.7,0.4,1.0,0.7,0.8,0.5,0.8,0.7,0.6,0.8,0.9,0.8,0.8,0.3,1.0,0.6,1.0,0.6,0.9,0.9,0.2,1.0,1.0,0.3,1.0,0.4,0.5,0.5,0.5,0.2,0.7,0.8,0.6,0.9,0.3,0.8,0.6,0.7,0.9,0.5,0.6,0.7,0.7,0.7,0.9,1.0,0.7,0.9,0.2,0.8,0.5,0.8,0.75,1.0,1.0,1.0,0.9,0.6,0.9,0.6,0.3,0.9,0.7,1.0,0.9,0.7,0.6,0.6,1.0,0.5,0.7,0.9,1.0,0.9,0.9,0.4,0.9,0.5,0.5,0.2,0.2,0.5,0.7,0.8,0.5,0.7,1.0,0.6,0.5,0.5,1.0,0.8,,1.0,0.8,1.0,0.4,0.6,0.5,0.7,0.6,0.9,0.7,0.4,1.0,0.9,0.4,0.5,1.0,0.8,0.6,0.8,1.0,0.3,0.7,0.7,0.3,0.6,0.3,0.7,0.6,1.0,0.9,0.5,0.1,0.3,0.3,1.0,0.9,0.5,0.8,0.7,1.0,0.6,0.8,0.5,0.7,0.6,0.6,0.7,0.9,0.7,0.4,0.7,0.6,1.0,0.45,1.0,0.8,0.9,0.1,1.0,1.0,1.0,0.7,0.7,0.8,0.3,0.3,0.6,0.8,0.7,0.7,0.7,0.6,1.0,0.8,0.9,0.8,1.0,1.0,1.0,0.6,0.4,0.5,0.5,1.0,0.8,0.5,0.3,0.8,0.8,0.5,0.9,1.0,0.9,0.8,0.9,0.2,0.8,0.6,0.6,0.7,0.4,0.8,0.55,0.4,0.9,0.8,0.5,0.4,1.0,0.5,0.5,0.6,0.9,0.7,0.55,0.7,0.7,0.2,0.8,0.6,0.9,0.6,0.5,0.3,0.9,0.5,0.6,0.55,0.9,0.9,0.7,0.7,0.2,1.0,0.75,0.8,0.2,0.2,1.0,0.6,0.6,0.6,1.0,0.3,0.9,0.5,0.6,0.9,1.0,1.0,1.0,1.0,0.9,0.9,0.4,1.0,0.9,0.9,0.5,0.5,0.6,0.4,0.3
2020-10-20,0.7,0.8,0.3,0.4,0.6,0.2,0.8,0.6,0.3,0.6,0.4,0.4,0.1,0.3,0.1,0.8,0.4,1.0,0.4,0.6,0.7,0.6,0.5,0.3,,0.4,0.5,0.6,0.7,0.3,0.2,0.5,0.4,0.3,1.0,0.1,0.3,0.2,0.3,0.7,0.4,0.5,0.6,0.2,0.2,0.4,0.2,0.1,0.4,0.8,0.5,0.2,0.8,0.4,0.7,0.5,0.6,0.2,0.3,0.6,0.3,0.4,0.6,0.4,0.8,0.4,0.3,0.8,0.3,0.3,0.4,0.3,0.2,0.8,0.2,0.5,0.2,0.1,0.3,0.5,0.3,1.0,0.2,0.4,0.4,0.4,0.2,0.4,0.4,0.5,0.1,0.3,0.6,0.5,0.4,0.9,1.0,0.7,0.2,0.4,0.4,0.2,0.6,0.4,0.4,0.4,0.5,0.2,0.1,0.5,0.2,0.6,0.6,0.4,0.4,0.6,1.0,0.5,0.4,0.7,0.4,1.0,1.0,0.9,1.0,0.4,1.0,0.45,0.6,0.7,0.4,0.8,0.8,0.3,0.4,0.1,,0.4,0.2,0.4,0.7,0.35,0.9,0.4,0.3,0.7,0.9,0.5,0.5,0.6,0.4,0.5,0.8,0.3,0.4,0.5,0.9,0.8,0.6,0.9,0.7,0.4,0.8,0.7,0.6,0.4,0.2,0.5,1.0,0.9,0.5,0.2,0.5,0.875,0.4,0.6,0.3,0.6,0.4,0.7,0.3,0.2,0.1,0.7,0.8,0.6,0.2,0.5,0.8,0.4,0.7,0.2,0.3,0.3,0.5,0.1,0.1,0.3,0.5,0.4,0.6,0.8,0.7,0.5,0.2,0.8,0.7,0.7,1.0,0.2,0.6,1.0,0.8,0.6,0.6,0.3,0.4,0.5,0.8,0.8,0.4,0.5,0.9,0.5,0.4,0.6,0.7,0.5,0.8,0.2,0.6,0.2,1.0,0.9,0.7,1.0,0.6,0.3,0.6,0.6,0.9,0.5,0.7,0.55,0.8,0.6,0.7,0.9,0.3,1.0,1.0,0.5,0.5,0.4,0.7,0.6,0.6,0.7,0.3,0.4,1.0,0.9,1.0,0.7,0.9,0.3,0.3,0.5,0.4,0.5,0.3,0.8,0.5,0.8,1.0,0.4,0.9,0.45,0.3,1.0,0.3,0.4,0.2,0.3,0.1,0.3,0.2,0.2,0.5,0.4,0.5,0.2,0.5,0.3,0.4,0.3,0.5,0.4,0.3,0.7
2020-10-21,0.6,0.3,1.0,1.0,0.45,0.4,0.6,0.6,0.3,1.0,0.9,0.8,0.5,0.5,0.7,0.3,0.5,0.5,0.5,0.6,0.5,0.8,0.8,0.8,,1.0,0.6,0.7,0.7,0.5,0.6,0.7,0.6,1.0,0.6,0.6,1.0,0.7,0.5,0.6,0.8,0.2,0.4,0.5,0.2,1.0,0.9,0.6,0.9,0.3,0.4,0.5,0.9,0.8,0.9,1.0,0.9,0.9,0.9,1.0,0.7,0.6,0.9,1.0,0.6,0.8,1.0,0.8,0.7,0.9,0.7,0.9,0.9,0.6,0.8,0.7,0.6,0.9,0.8,0.8,0.7,0.5,0.7,1.0,0.9,0.5,0.5,0.8,1.0,0.5,0.5,1.0,0.6,0.6,1.0,0.2,0.8,0.7,0.9,0.6,0.6,1.0,0.6,1.0,0.6,0.8,0.1,0.5,0.6,0.7,0.9,0.6,0.6,0.2,0.8,0.8,0.2,0.2,0.5,0.9,0.8,0.1,0.2,0.5,0.3,0.3,0.6,0.65,0.1,0.6,0.6,0.3,0.5,0.1,0.7,0.6,,0.5,0.4,0.3333333333333333,0.9,0.1,1.0,1.0,0.5,0.6,0.9,1.0,0.8,0.3,0.7,1.0,0.9,0.1,0.7,0.9,0.7,0.6,0.8,0.8,0.3,0.7,0.6,0.5,1.0,0.8,0.6,1.0,0.6,0.3,0.9,0.5,1.0,0.25,0.8,1.0,0.5,1.0,0.2,0.5,0.6,0.2,0.5,0.2,0.9,0.8,0.3,0.8,0.9,0.7,0.5,0.8,0.5,0.8,0.7,0.7,0.8,0.4,1.0,0.2,0.5,0.2,0.3,0.6,0.9,0.3,0.7,0.3,0.2,0.6,0.2,0.6,0.4,0.8,0.9,0.6,0.1,0.6,1.0,0.3,0.6,0.3,0.2,0.3,0.6,0.5,0.6,0.7,0.1,0.9,0.7,0.1,0.1,0.3,0.2,0.2,0.2,0.8,0.7,0.3,0.1,0.2,0.1,0.8,0.3,0.4,0.3,0.2,0.9,0.3,0.3,0.7,0.6,0.6,0.8,0.9,0.3,0.6,0.3,0.7,1.0,0.2,0.1,0.4,1.0,0.7,0.8,0.7,0.7,0.2,0.3,0.25,0.3,1.0,0.4,0.6,0.1,0.8,0.3,0.2,1.0,0.8,0.7,0.5,1.0,0.7,0.7,0.3,0.3,0.8,0.4,1.0,0.3,0.8,1.0,0.8,1.0,0.9,1.0,0.8
2020-10-22,1.0,0.1,0.8,0.5,0.8,0.4,1.0,0.3,0.4,1.0,0.7,0.6,0.3,0.4,1.0,0.9,0.4,0.8,0.8,0.2,0.7,0.8,0.7,0.4,,0.7,0.4,0.3,1.0,0.6,0.4,0.9,0.9,0.7,0.4,0.4,0.6,0.4,0.8,1.0,0.2,0.7,1.0,0.5,0.5,0.9,0.3,0.7,0.8,1.0,0.4,0.5,1.0,0.9,0.7,0.5,0.5,0.6,0.6,0.8,0.3,0.9,0.9,0.7,0.3,0.8,0.8,0.9,0.1,0.6,0.7,0.4,0.6,1.0,1.0,0.5,0.2,0.3,0.5,0.8,0.3,0.6,0.5,0.4,0.8,0.3,0.6,0.7,0.4,0.7,0.5,0.3,0.5,0.3,0.7,1.0,0.4,0.6,0.7,0.6,0.3,0.9,1.0,0.7,0.6,1.0,0.65,0.9,0.4,1.0,0.7,0.9,0.7,1.0,0.2,0.8,0.7,0.9,1.0,0.9,0.9,0.9,0.65,0.55,0.7,0.7,0.6,0.75,0.9,0.5,1.0,0.5,0.4,1.0,0.4,0.6,,0.6,1.0,0.2857142857142857,0.9,0.9,0.6,0.6,0.7,0.5,0.4,0.7,0.9,1.0,1.0,0.3,0.4,0.5,1.0,0.9,0.6,0.4,1.0,1.0,0.9,0.3,0.7,0.3,0.2,0.6,0.7,0.8,1.0,0.9,0.6,0.4,0.9,1.0,0.2,0.8,0.9,0.8,0.5,0.3,0.4,0.8,0.7,0.5,0.4,0.3,0.8,0.3,0.8,0.8,0.55,0.7,0.3,0.7,0.6,0.8,0.5,0.6,0.4,0.5,0.3,0.9,1.0,0.5,0.9,0.7,0.4,0.9,0.9,0.7,1.0,0.2,1.0,0.5,1.0,0.1,0.5,0.7,0.5,0.5,0.3,0.6,0.8,0.9,0.3,0.6,0.5,0.7,0.7,0.3,0.3,0.6,0.7,0.9,0.9,0.7,0.9,0.5,0.3,0.8,0.6,0.4,1.0,0.7,1.0,0.9,1.0,1.0,0.6,0.8,1.0,1.0,0.3,0.4,0.5,0.7,1.0,0.3,0.8,1.0,0.4,0.9,0.9,0.75,0.1,1.0,0.1,0.3,0.4,0.9,0.1,0.75,0.4,0.8,0.6,0.9,0.7,0.6,0.5,0.7,0.6,0.9,0.1,0.2,1.0,0.7,0.5,0.6,0.8,0.6,0.8,0.6,0.9,1.0,0.3,0.9,0.7,0.7,0.7,0.4
2020-10-23,0.4,0.6,0.5,0.4,0.35,0.5,1.0,0.8,1.0,0.6,0.6,0.5,1.0,0.6,0.7,0.7,0.9,0.8,1.0,0.5,0.3,0.8,0.7,0.8,0.6666666666666666,0.7,0.8,0.8,0.9,1.0,0.7,0.9,0.9,0.5,0.2,1.0,0.7,0.5,0.8,0.8,0.7,1.0,0.7,0.5,0.5,0.6,0.7,1.0,0.9,0.7,0.5,1.0,0.8,0.8,0.3,0.4,0.3,0.6,0.8,0.7,1.0,1.0,0.9,0.7,0.9,1.0,0.3,0.5,0.7,0.7,0.6,0.9,0.7,0.9,0.5,0.9,0.7,1.0,0.9,1.0,0.8,1.0,0.9,0.9,0.9,1.0,0.9,0.8,0.9,0.9,0.2,0.8,0.8,0.9,1.0,0.5,0.8,0.7,1.0,1.0,0.9,1.0,1.0,0.5,0.5,1.0,0.6,1.0,0.7,0.8,0.8,0.4,0.9,1.0,0.8,0.9,0.5,0.6,0.8,0.55,0.5,0.3,0.5,0.4,0.2,0.2,0.9,0.1,0.6,0.8,1.0,0.9,0.2,0.8,0.7,0.6,,0.7,0.6,1.0,0.6,0.35,0.5,0.3,0.6,0.7,0.85,1.0,0.9,0.6,1.0,0.4,0.9,0.7,0.4,0.5,0.7,0.2,0.5,0.7,0.6,0.9,0.2,0.8,0.8,1.0,0.5,0.2,0.9,0.7,0.7,1.0,0.7,0.7,0.8,0.8,0.4,0.7,0.2,0.7,1.0,0.6,0.2,0.8,0.4,0.8,0.8,0.4,0.8,0.9,0.5,0.8,0.9,0.9,1.0,1.0,0.9,1.0,0.8,1.0,0.8,0.4,0.9,0.9,0.3,0.5,0.7,0.5,0.5,0.9,0.9,1.0,0.4,0.9,1.0,0.9,0.6,0.2,0.7,0.5,0.7,0.6,0.6,0.3,1.0,0.5,0.8,0.8,0.6,0.7,1.0,0.2,0.3,0.2,0.3,0.1,0.9,0.6,1.0,0.2,0.75,0.7,0.9,0.7,0.2,1.0,0.2,1.0,0.6,0.7,0.1,0.1,0.7,1.0,0.3,0.6,0.4,1.0,0.2,0.7,0.2,0.5,0.4,0.2,0.9,0.5,0.9,1.0,0.6,0.9,1.0,0.55,0.2,0.5,0.75,0.6,0.55,0.2,0.9,0.5,0.7,0.9,0.7,0.9,0.9,1.0,0.9,1.0,0.9,1.0,1.0,0.8,1.0,1.0,0.9,0.9,1.0,0.5,0.8,1.0
2020-10-26,1.0,0.4,0.3,0.1,0.9,0.7,0.4,1.0,0.2,0.5,0.8,1.0,0.7,0.6,0.4,0.7,0.7,1.0,0.1,0.6,0.9,0.9,0.4,0.3,0.6666666666666666,0.3,1.0,0.6,0.8,0.9,0.8,0.4,0.1,0.2,0.4,0.4,0.9,0.9,0.3,0.2,0.1,0.4,0.2,1.0,0.1,0.9,0.4,0.9,0.1,1.0,1.0,0.3,0.4,0.4,0.4,0.1,0.1,0.2,0.7,0.3,0.4,0.3,0.2,0.3,0.2,0.3,0.2,0.1,0.8,0.5,0.5,0.7,0.1,0.2,1.0,0.3,0.3,0.4,0.1,0.3,0.7,0.8,0.1,1.0,0.2,1.0,1.0,0.1,0.1,0.7,0.3,0.6,0.3,1.0,1.0,1.0,0.8,0.7,0.2,0.7,1.0,0.9,0.6,0.3,0.4,0.5,0.2,0.7,0.6,0.6,0.2,0.8,0.5,0.1,0.3,0.1,1.0,0.9,0.4,0.15,0.1,1.0,0.9,1.0,0.5,0.7,0.2,0.5,0.9,1.0,0.1,1.0,0.6,0.5,1.0,0.2,,0.5,0.7,1.0,0.4,1.0,0.3,0.7,0.1,0.9,0.7,0.4,0.3,0.6,0.4,0.8,0.1,0.2,0.7,1.0,0.4,0.9,0.5,0.4,0.3,0.8,0.8,1.0,0.3,1.0,0.1,0.3,1.0,1.0,1.0,1.0,0.2,0.8,1.0,0.5,1.0,0.1,0.9,0.9,0.7,1.0,0.2,0.3,0.2,1.0,0.9,0.5,0.2,0.3,0.9,0.7,1.0,0.4,1.0,0.5,0.8,0.2,0.1,0.1,0.9,1.0,1.0,1.0,0.2,0.5,1.0,0.9,1.0,0.1,0.6,1.0,1.0,0.7,0.1,0.4,1.0,0.8,0.1,1.0,0.6,1.0,1.0,0.7,1.0,0.9,0.6,0.5,1.0,0.2,1.0,0.6,0.7,1.0,1.0,0.7,1.0,0.8,1.0,0.4,0.8,1.0,1.0,0.9,0.6,0.6,0.75,0.8,1.0,0.95,0.1,0.8,1.0,1.0,1.0,0.6,0.4,1.0,0.9,0.9,0.1,1.0,0.9,0.6,0.8,0.5,0.9,1.0,1.0,0.2,0.5,1.0,0.8,0.6,0.8,0.5,0.6,0.7,1.0,0.9,0.6,0.5,0.7,0.7,0.4,0.4,0.7,0.8,0.3,0.2,0.2,0.2,0.7,0.2,0.7,0.9,0.3,0.2,0.2,0.5
